Total number of processed triples: 428


Time taken to reason is: 58773418 milliseconds. 

Statement: [http://example.org/fcsmps#Maggie, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Marge] has 8 derivations
Statement: [http://example.org/fcsmps#Cyrus, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Yuma] has 8 derivations
Statement: [http://example.org/fcsmps#Chet, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Yuma] has 8 derivations
Statement: [http://example.org/fcsmps#Bill, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Yuma] has 8 derivations
Statement: [http://example.org/fcsmps#Abraham, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Yuma] has 8 derivations
Statement: [http://example.org/fcsmps#Bart, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Marge] has 8 derivations
Statement: [http://example.org/fcsmps#Lisa, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Marge] has 8 derivations
Statement: [http://example.org/fcsmps#Herbert, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Rita] has 8 derivations
Statement: [http://example.org/fcsmps#Selma, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Jacqueline] has 4 derivations
Statement: [http://example.org/fcsmps#Homer, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Mona] has 4 derivations
Statement: [http://example.org/fcsmps#Tyrone, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Yuma] has 4 derivations
Statement: [http://example.org/fcsmps#Hubert, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Yuma] has 4 derivations
Statement: [http://example.org/fcsmps#Marge, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Jacqueline] has 4 derivations
Statement: [http://example.org/fcsmps#Patty, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Jacqueline] has 4 derivations
Statement: [http://example.org/fcsmps#Maggie, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Marge] has 4 derivations
Statement: [http://example.org/fcsmps#Cyrus, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Yuma] has 4 derivations
Statement: [http://example.org/fcsmps#Chet, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Yuma] has 4 derivations
Statement: [http://example.org/fcsmps#Bill, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Yuma] has 4 derivations
Statement: [http://example.org/fcsmps#Abraham, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Yuma] has 4 derivations
Statement: [http://example.org/fcsmps#Bart, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Marge] has 4 derivations
Statement: [http://example.org/fcsmps#Lisa, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Marge] has 4 derivations
Statement: [http://example.org/fcsmps#Herbert, http://example.org/fictionalchars#hasAncestor, http://example.org/fcsmps#Rita] has 4 derivations
Statement: [http://example.org/fcsmps#Selma, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Jacqueline] has 6 derivations
Statement: [http://example.org/fcsmps#Homer, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Mona] has 6 derivations
Statement: [http://example.org/fcsmps#Tyrone, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Yuma] has 6 derivations
Statement: [http://example.org/fcsmps#Hubert, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Yuma] has 6 derivations
Statement: [http://example.org/fcsmps#Marge, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Jacqueline] has 6 derivations
Statement: [http://example.org/fcsmps#Patty, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Jacqueline] has 6 derivations
Statement: [http://example.org/fcsmps#Maggie, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Marge] has 6 derivations
Statement: [http://example.org/fcsmps#Cyrus, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Yuma] has 6 derivations
Statement: [http://example.org/fcsmps#Chet, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Yuma] has 6 derivations
Statement: [http://example.org/fcsmps#Bill, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Yuma] has 6 derivations
Statement: [http://example.org/fcsmps#Abraham, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Yuma] has 6 derivations
Statement: [http://example.org/fcsmps#Bart, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Marge] has 6 derivations
Statement: [http://example.org/fcsmps#Lisa, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Marge] has 6 derivations
Statement: [http://example.org/fcsmps#Herbert, http://example.org/fictionalchars#hasBloodRelation, http://example.org/fcsmps#Rita] has 6 derivations
Statement: [http://example.org/fcsmps#Herbert, http://example.org/fictionalchars#hasRelation, http://example.org/fcsmps#Orville] has 8 derivations
Statement: [http://example.org/fcsmps#Bart, http://example.org/fictionalchars#hasRelation, http://example.org/fictionalchars#Abraham] has 8 derivations
Statement: [http://example.org/fcsmps#Maggie, http://example.org/fictionalchars#hasRelation, http://example.org/fictionalchars#Abraham] has 8 derivations
Statement: [http://example.org/fcsmps#Lisa, http://example.org/fictionalchars#hasRelation, http://example.org/fictionalchars#Abraham] has 8 derivations
